35.4	44.8	34.5	43.5	38.1	42.8	32.7	31.7	36.5	11.2	7.1	5.9	3	10	0	5.9	7.1	5	55.9	51	47.7	53.2	46.1	51.9	44.6	50	91.3	90.6	88.3	85.6	84.4	83.7	83.4	82.5	80.7	73.8	72.2	70.5	66.9	65.2	68.1	61	61.1	64.1	62.3	40	37.4	3	54.5	49.6	67.8	
39.3	50.6	40.4	49.3	43.9	48.5	38.5	37.4	42.1	9.5	8	6	7.9	5.9	5.9	0	2	5.4	54.7	50	47.2	51.7	45.5	50.3	43.9	48.2	93.6	93.2	90.6	88.2	86.6	86.2	85.6	84.4	83.2	79.1	77.5	75.8	72.2	70.5	73.5	66.1	66.5	69.6	67.7	45.7	43.1	5	53.2	48.9	70.2	
41.3	51.5	41.4	50.1	44.8	49.3	39.4	38.1	42.8	11.2	10	8	9.5	7.1	7.1	2	0	5	56.3	51.7	48.9	53.2	47.2	51.7	45.5	49.5	95.6	95.2	92.6	90.2	88.6	88.2	87.6	86.4	85.2	80.8	79.1	77.4	73.8	72.2	75	67.8	68.1	71.1	69.3	46.6	43.9	5.4	54.7	50.5	72.2	
40.4	47.2	37.3	45.7	40.4	44.8	35	33.6	38.1	14.2	11.2	9.5	8	11.2	5	5.4	5	0	59.5	54.7	51.7	56.6	50	55.2	48.5	53.2	96.2	95.6	93.3	90.6	89.3	88.6	88.3	87.4	85.6	78.1	76.4	74.8	71.2	69.5	72.2	65.3	65.2	68.1	66.3	42.1	39.4	2	58	53.5	72.7	
45.2	82.3	73.4	83	78.8	83.6	74.7	75.8	80.5	45.4	48.8	50.3	53.9	49.3	55.9	54.7	56.3	59.5	0	5.4	10.2	4	10.8	6	11.7	9	56.8	59.2	54.2	55	50.7	53.3	49.8	45.7	50.9	83.3	82.8	79.9	77.2	76.7	81.6	71.4	75.9	80.8	77.8	80.7	79.4	58	2	7.3	41.1	
40.1	77	68.1	77.7	73.4	78.2	69.3	70.4	75.1	40.7	43.9	45.4	48.8	44.7	51	50	51.7	54.7	5.4	0	5	5.4	5.4	6.5	6.5	8.7	56.7	58.7	53.9	54.2	50.2	52.4	49.3	45.6	49.8	79.1	78.5	75.6	72.9	72.3	77.2	67	71.2	76.2	73.2	75.3	74	53.2	5	2	39.1	
35.1	72.1	63.3	72.9	68.7	73.4	64.7	65.8	70.4	37.8	40.7	42.3	45.4	42.1	47.7	47.2	48.9	51.7	10.2	5	0	10.2	2	10.8	4	12.3	55.1	56.7	52.3	52	48.4	50.2	47.5	44.2	47.5	74.4	73.7	70.9	68.1	67.5	72.3	62.1	66.3	71.2	68.3	70.6	69.3	50	10	3	36.1	
45	81.4	72.3	82	77.7	82.5	73.4	74.4	79.1	42.5	46.1	47.5	51.3	46.1	53.2	51.7	53.2	56.6	4	5.4	10.2	0	10	2	10.2	5	60.5	62.7	57.7	58.4	54.2	56.7	53.3	49.3	54.1	84.5	83.9	81	78.2	77.7	82.5	72.3	76.5	81.4	78.5	79.6	78.2	55.2	2	7.3	43.9	
35	71.6	62.7	72.3	68.1	72.9	64	65	69.7	36.1	39.1	40.7	43.9	40.4	46.1	45.5	47.2	50	10.8	5.4	2	10	0	10.2	2	11.2	57.1	58.6	54.2	53.9	50.3	52	49.4	46.1	49.3	75.1	74.4	71.6	68.7	68.1	72.9	62.7	66.8	71.6	68.7	70	68.7	48.5	10.2	3.7	37.8	
45.1	81.1	71.9	81.6	77.2	82	72.9	73.7	78.5	41.1	44.9	46.1	50	44.6	51.9	50.3	51.7	55.2	6	6.5	10.8	2	10.2	0	10	3	62.3	64.5	59.6	60.1	56	58.4	55.1	51.1	55.8	85.1	84.5	81.6	78.8	78.2	83	72.9	77	81.8	78.9	79.1	77.7	53.9	4	8.1	45.4	
35.1	71.2	62.1	71.9	67.5	72.3	63.3	64.3	69	34.5	37.6	39.1	42.5	38.6	44.6	43.9	45.5	48.5	11.7	6.5	4	10.2	2	10	0	10.5	59	60.5	56.1	55.8	52.3	53.9	51.3	48.1	51.1	75.8	75.1	72.3	69.3	68.7	73.4	63.3	67.2	72.1	69.2	69.4	68.1	46.9	10.8	5	39.5	
45.3	80.7	71.2	81.1	76.5	81.4	72.1	72.9	77.7	39.1	43.1	44.3	48.3	42.5	50	48.2	49.5	53.2	9	8.7	12.3	5	11.2	3	10.5	0	65	67.1	62.3	62.7	58.7	61	57.7	53.9	58.4	86.2	85.5	82.7	79.8	79.1	83.9	73.7	77.7	82.5	79.6	78.5	77	51.9	7	9.9	47.7	
58.6	89.1	85.8	91.5	90.2	93.1	89.2	91.8	94.4	85.2	85.6	87.6	88.3	90.2	91.3	93.6	95.6	96.2	56.8	56.7	55.1	60.5	57.1	62.3	59	65	0	5	3	7.1	7	8.7	8	11.2	11.2	61.8	62.7	60.1	60	61.1	65.2	58.3	64.1	68.1	65.7	91.3	91.9	94.3	58.7	56	23.6	
57.1	86.1	83.3	88.5	87.5	90.2	86.8	89.5	91.8	85	85.2	87.2	87.6	90	90.6	93.2	95.2	95.6	59.2	58.7	56.7	62.7	58.6	64.5	60.5	67.1	5	0	5.9	5	8.7	7	9.5	14.2	10	57.4	58.4	55.8	55.9	57.1	61.1	54.5	60.3	64.1	61.8	88.6	89.2	93.6	61	57.8	23	
55.8	86.7	83.3	89.1	87.7	90.7	86.7	89.2	91.9	82.2	82.7	84.6	85.4	87.2	88.3	90.6	92.6	93.3	54.2	53.9	52.3	57.7	54.2	59.6	56.1	62.3	3	5.9	0	5.4	4	6.5	5	8.7	8.7	60.5	61.3	58.6	58.4	59.4	63.7	56.5	62.3	66.3	63.9	88.9	89.4	91.3	56	53.2	20.7	
52.3	82.1	78.9	84.5	83.3	86.1	82.4	85	87.5	80	80.2	82.2	82.7	85	85.6	88.2	90.2	90.6	55	54.2	52	58.4	53.9	60.1	55.8	62.7	7.1	5	5.4	0	5.4	2	5.9	11.2	5	55.1	56	53.3	53	54.1	58.4	51.3	57.1	61.1	58.7	84.4	85	88.6	56.7	53.3	18	
52	83.7	79.9	86	84.5	87.5	83.3	85.8	88.5	78.2	78.7	80.7	81.4	83.2	84.4	86.6	88.6	89.3	50.7	50.2	48.4	54.2	50.3	56	52.3	58.7	7	8.7	4	5.4	0	5	1	5.9	5.9	58.9	59.7	56.9	56.4	57.4	61.8	54.1	60	64.2	61.6	85.7	86.1	87.3	52.4	49.4	16.8	
50.3	80.5	77.2	82.9	81.6	84.5	80.7	83.3	85.8	78	78.2	80.2	80.7	83	83.7	86.2	88.2	88.6	53.3	52.4	50.2	56.7	52	58.4	53.9	61	8.7	7	6.5	2	5	0	5.1	10.5	3	54.3	55.1	52.4	52	53	57.4	50	55.9	60	57.5	82.7	83.3	86.6	55	51.5	16	
51.1	82.9	79.1	85.2	83.7	86.7	82.4	85	87.7	77.2	77.7	79.7	80.5	82.2	83.4	85.6	87.6	88.3	49.8	49.3	47.5	53.3	49.4	55.1	51.3	57.7	8	9.5	5	5.9	1	5.1	0	5.4	5.4	58.6	59.3	56.5	56	56.9	61.3	53.6	59.4	63.7	61.1	84.9	85.3	86.4	51.5	48.5	15.9	
51.5	84.9	80.5	87	85.2	88.5	83.7	86.1	89.1	75.7	76.5	78.5	79.6	80.7	82.5	84.4	86.4	87.4	45.7	45.6	44.2	49.3	46.1	51.1	48.1	53.9	11.2	14.2	8.7	11.2	5.9	10.5	5.4	0	10	62.7	63.3	60.5	59.7	60.5	65	56.9	62.7	67.1	64.5	86.5	86.7	85.4	47.5	45	16.5	
47.5	78.2	74.7	80.5	79.1	82.1	78.1	80.7	83.3	75	75.2	77.2	77.7	80	80.7	83.2	85.2	85.6	50.9	49.8	47.5	54.1	49.3	55.8	51.1	58.4	11.2	10	8.7	5	5.9	3	5.4	10	0	53.2	53.9	51.1	50.6	51.5	56	48.3	54.1	58.4	55.8	80.3	80.8	83.7	52.5	48.8	13	
44.3	42	46.1	45	47.3	47	50.1	53	52.3	75.9	72.7	74.3	71.3	79.7	73.8	79.1	80.8	78.1	83.3	79.1	74.4	84.5	75.1	85.1	75.8	86.2	61.8	57.4	60.5	55.1	58.9	54.3	58.6	62.7	53.2	0	2	3.7	7.1	8.7	7	13.5	13	12	12.4	47.1	49.3	76.4	83.9	77.2	50.3	
43.1	40	44.2	43	45.3	45	48.1	51	50.3	74.4	71.1	72.7	69.7	78.2	72.2	77.5	79.1	76.4	82.8	78.5	73.7	83.9	74.4	84.5	75.1	85.5	62.7	58.4	61.3	56	59.7	55.1	59.3	63.3	53.9	2	0	3	5.9	7.1	5	12.3	11.2	10	10.5	45.1	47.3	74.7	83.3	76.6	50.5	
40.7	40.2	43.6	43.2	45.1	45.1	47.6	50.5	50.1	72.4	69.3	70.9	68	76.3	70.5	75.8	77.4	74.8	79.9	75.6	70.9	81	71.6	81.6	72.3	82.7	60.1	55.8	58.6	53.3	56.9	52.4	56.5	60.5	51.1	3.7	3	0	3.7	5.4	5.9	9.9	10.2	10.5	10	45	47.1	73.1	80.4	73.7	47.6	
37.3	37.4	40.4	40.4	42	42.3	44.3	47.3	47	68.8	65.7	67.3	64.4	72.7	66.9	72.2	73.8	71.2	77.2	72.9	68.1	78.2	68.7	78.8	69.3	79.8	60	55.9	58.4	53	56.4	52	56	59.7	50.6	7.1	5.9	3.7	0	2	5.4	6.5	7	8.7	7.3	42.1	44	69.5	77.7	70.9	46.1	
36.1	35.4	38.4	38.4	40	40.4	42.3	45.3	45	67.3	64.1	65.7	62.7	71.1	65.2	70.5	72.2	69.5	76.7	72.3	67.5	77.7	68.1	78.2	68.7	79.1	61.1	57.1	59.4	54.1	57.4	53	56.9	60.5	51.5	8.7	7.1	5.4	2	0	5	5.4	5	7.1	5.4	40.1	42	67.8	77.2	70.4	46.6	
40.4	35	39.3	38	40.4	40	43.2	46.1	45.3	70.8	67.3	68.8	65.7	74.4	68.1	73.5	75	72.2	81.6	77.2	72.3	82.5	72.9	83	73.4	83.9	65.2	61.1	63.7	58.4	61.8	57.4	61.3	65	56	7	5	5.9	5.4	5	0	10.2	7.1	5	5.9	40.2	42.3	70.5	82	75.2	51.5	
30.9	34.5	36	37.4	38.4	39.3	40	43	43.3	62.5	59.5	61.1	58.4	66.5	61	66.1	67.8	65.3	71.4	67	62.1	72.3	62.7	72.9	63.3	73.7	58.3	54.5	56.5	51.3	54.1	50	53.6	56.9	48.3	13.5	12.3	9.9	6.5	5.4	10.2	0	5.9	10.5	7.7	38.7	40.4	63.6	71.9	65	42.4	
33.6	30.5	33.4	33.4	35	35.4	37.4	40.4	40	63.7	60.3	61.8	58.7	67.3	61.1	66.5	68.1	65.2	75.9	71.2	66.3	76.5	66.8	77	67.2	77.7	64.1	60.3	62.3	57.1	60	55.9	59.4	62.7	54.1	13	11.2	10.2	7	5	7.1	5.9	0	5	2	35.1	37	63.6	76.2	69.3	48.2	
38.1	30	34.5	33	35.4	35	38.4	41.3	40.4	67.3	63.7	65.1	61.8	70.8	64.1	69.6	71.1	68.1	80.8	76.2	71.2	81.4	71.6	81.8	72.1	82.5	68.1	64.1	66.3	61.1	64.2	60	63.7	67.1	58.4	12	10	10.5	8.7	7.1	5	10.5	5	0	3	35.2	37.4	66.5	81.1	74.2	52.9	
35.4	30.2	33.8	33.2	35.1	35.2	37.7	40.7	40.1	65.1	61.6	63.1	59.9	68.7	62.3	67.7	69.3	66.3	77.8	73.2	68.3	78.5	68.7	78.9	69.2	79.6	65.7	61.8	63.9	58.7	61.6	57.5	61.1	64.5	55.8	12.4	10.5	10	7.3	5.4	5.9	7.7	2	3	0	35	37.1	64.7	78.1	71.2	50	
37.8	5.9	7.3	3.7	2	3	7.3	8.7	5.4	48.1	43.2	43.7	38.9	49.4	40	45.7	46.6	42.1	80.7	75.3	70.6	79.6	70	79.1	69.4	78.5	91.3	88.6	88.9	84.4	85.7	82.7	84.9	86.5	80.3	47.1	45.1	45	42.1	40.1	40.2	38.7	35.1	35.2	35	0	2.9	41.2	80.1	73.4	70.1	
37.3	8.7	6.5	6.5	2	5.4	5	5.9	3	45.8	40.8	41.3	36.5	46.9	37.4	43.1	43.9	39.4	79.4	74	69.3	78.2	68.7	77.7	68.1	77	91.9	89.2	89.4	85	86.1	83.3	85.3	86.7	80.8	49.3	47.3	47.1	44	42	42.3	40.4	37	37.4	37.1	2.9	0	38.5	78.8	72.2	70.3	
38.4	46.2	36.1	44.8	39.4	43.9	34	32.7	37.4	12.9	9.5	7.9	6	10.5	3	5	5.4	2	58	53.2	50	55.2	48.5	53.9	46.9	51.9	94.3	93.6	91.3	88.6	87.3	86.6	86.4	85.4	83.7	76.4	74.7	73.1	69.5	67.8	70.5	63.6	63.6	66.5	64.7	41.2	38.5	0	56.6	51.9	70.8	
45.1	81.8	72.9	82.5	78.2	83	74	75.1	79.8	43.9	47.5	48.8	52.5	47.7	54.5	53.2	54.7	58	2	5	10	2	10.2	4	10.8	7	58.7	61	56	56.7	52.4	55	51.5	47.5	52.5	83.9	83.3	80.4	77.7	77.2	82	71.9	76.2	81.1	78.1	80.1	78.8	56.6	0	7	42.5	
38.1	75	66.1	75.7	71.5	76.3	67.5	68.6	73.2	39.5	42.6	44.1	47.4	43.6	49.6	48.9	50.5	53.5	7.3	2	3	7.3	3.7	8.1	5	9.9	56	57.8	53.2	53.3	49.4	51.5	48.5	45	48.8	77.2	76.6	73.7	70.9	70.4	75.2	65	69.3	74.2	71.2	73.4	72.2	51.9	7	0	37.9	
35.4	68.7	64.1	70.8	68.8	72.2	67.3	69.7	72.7	62	62.3	64.2	64.8	67	67.8	70.2	72.2	72.7	41.1	39.1	36.1	43.9	37.8	45.4	39.5	47.7	23.6	23	20.7	18	16.8	16	15.9	16.5	13	50.3	50.5	47.6	46.1	46.6	51.5	42.4	48.2	52.9	50	70.1	70.3	70.8	42.5	37.9	0	
Arcs
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
